id,institution_name,direct_author_count,total_author_count,direct_works_count,total_works_count,direct_citations,total_citations,num_children,num_ancestors,has_parent,is_parent
https://openalex.org/I4210161460,OpenAI (United States),49,49,267,267,84941,84941,0,0,False,False
https://openalex.org/I4210128969,Alphabet (United States),1,49,417,48330,19112,3552414,8,0,False,True
https://openalex.org/I1291425158,Google (United States),36,39,45076,46029,3098900,3256581,6,1,True,True
https://openalex.org/I2803209242,University of California System,1,39,41429,2136475,1162491,108500185,49,0,False,True
https://openalex.org/I97018004,Stanford University,24,30,473858,535171,28210895,31117361,17,0,False,True
https://openalex.org/I19820366,Chinese Academy of Sciences,8,25,849262,1429219,24277754,39615055,139,0,False,True
https://openalex.org/I63966007,Massachusetts Institute of Technology,24,25,318752,331805,20877508,21327344,14,0,False,True
https://openalex.org/I1290206253,Microsoft (United States),8,19,30916,49801,2063332,3106777,25,0,False,True
https://openalex.org/I136199984,Harvard University,11,18,675612,872543,43998613,51658388,19,0,False,True
https://openalex.org/I1330989302,United States Department of Energy,1,17,10025,646183,348907,25392475,86,1,True,True
https://openalex.org/I95457486,"University of California, Berkeley",17,17,394896,394896,21772017,21772017,9,1,True,True
https://openalex.org/I74973139,Carnegie Mellon University,12,12,139355,139355,7216414,7216414,6,0,False,True
https://openalex.org/I205783295,Cornell University,10,12,411516,438790,18641214,19179255,12,0,False,True
https://openalex.org/I57206974,New York University,10,12,252684,267218,11120976,11907751,6,0,False,True
https://openalex.org/I4210114444,Meta (United States),3,11,3304,7871,317827,834907,2,0,False,True
https://openalex.org/I4210127390,State Council of the People's Republic of China,1,11,6862,155500,207574,3204474,59,0,False,True
https://openalex.org/I48633490,Mass General Brigham,2,10,4608,417639,187350,24307188,14,0,False,True
https://openalex.org/I4210090411,DeepMind (United Kingdom),9,9,1884,1884,276721,276721,0,1,True,False
https://openalex.org/I134446601,Berkeley College,9,9,13663,13663,487523,487523,0,0,False,False
https://openalex.org/I98677209,University of Edinburgh,3,8,237310,259989,9008295,10071058,16,0,False,True
https://openalex.org/I2252078561,Meta (Israel),8,8,4567,4567,517080,517080,0,1,True,False
https://openalex.org/I99065089,Tsinghua University,6,7,317226,323288,8229072,8488051,15,0,False,True
https://openalex.org/I2801453606,Australian Government,1,7,2416,135904,52151,5076074,57,0,False,True
https://openalex.org/I241749,University of Cambridge,7,7,378352,378352,17692021,17692021,19,0,False,True
https://openalex.org/I185261750,University of Toronto,7,7,494870,494870,20157855,20157855,5,0,False,True
https://openalex.org/I1283280774,Brigham and Women's Hospital,6,7,188733,197435,11701472,12187243,4,1,True,True
https://openalex.org/I201448701,University of Washington,6,7,472871,478436,22375046,22573356,10,0,False,True
https://openalex.org/I24185976,Sichuan University,6,6,208417,208417,3541035,3541035,4,0,False,True
https://openalex.org/I145311948,Johns Hopkins University,5,6,433055,452690,21816769,22359887,12,0,False,True
https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,1,6,1096444,1132539,34974636,36356227,432,0,False,True
https://openalex.org/I4210109586,Moscow Institute of Thermal Technology,6,6,7007,7007,183193,183193,0,0,False,False
https://openalex.org/I149899117,Max Planck Society,3,6,231773,254168,8475874,9853881,103,0,False,True
https://openalex.org/I20089843,Princeton University,6,6,189171,189171,10805478,10805478,3,0,False,True
https://openalex.org/I157725225,University of Illinois Urbana-Champaign,6,6,307434,307434,12686225,12686225,5,1,True,True
https://openalex.org/I592451,Indiana University,1,6,64578,287746,1645595,10251580,13,1,True,True
https://openalex.org/I2802286613,Government of Canada,1,5,2688,94682,62325,2223586,17,0,False,True
https://openalex.org/I1330342723,Mayo Clinic,2,5,154722,307946,7838584,13113338,7,0,False,True
https://openalex.org/I1304256225,University of Wisconsin System,1,5,6355,339818,251258,15191462,17,0,False,True
https://openalex.org/I122411786,California Institute of Technology,3,5,166196,234234,9504978,11746823,8,0,False,True
https://openalex.org/I1327237609,Ministry of Education of the People's Republic of China,2,5,47718,78723,1009515,1522645,8,1,True,True
https://openalex.org/I40120149,University of Oxford,5,5,410087,410087,19257619,19257619,17,0,False,True
https://openalex.org/I169572211,Northeast Agricultural University,5,5,25375,25375,375524,375524,0,0,False,False
https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,5,5,144824,144824,6303159,6303159,2,1,True,True
https://openalex.org/I4210110987,IIT@MIT,5,5,12840,12840,589696,589696,0,1,True,False
https://openalex.org/I91136226,University of Sheffield,5,5,162141,162141,5803872,5803872,3,0,False,True
https://openalex.org/I4210140341,Allen Institute,4,5,3552,12049,293039,736359,4,0,False,True
https://openalex.org/I4210138501,Chinese Academy of Agricultural Sciences,4,5,68029,69915,1449729,1474255,38,2,True,True
https://openalex.org/I4210164937,Microsoft Research (United Kingdom),5,5,14490,14490,893308,893308,1,1,True,True
https://openalex.org/I2801851002,Harvard University Press,5,5,154244,154244,6016859,6016859,0,1,True,False
https://openalex.org/I151746483,University of Waterloo,4,4,138654,138654,4225481,4225481,1,0,False,True
https://openalex.org/I138006243,University of Arizona,4,4,233456,233456,8810678,8810678,3,1,True,True
https://openalex.org/I4210104735,Sandia National Laboratories,2,4,42740,80203,958026,2101346,1,3,True,True
https://openalex.org/I86519309,The University of Texas at Austin,4,4,253652,253652,10087285,10087285,6,1,True,True
https://openalex.org/I24943067,Fudan University,3,4,196665,214192,4347438,4771839,8,0,False,True
https://openalex.org/I165779595,The University of Melbourne,3,4,284603,284822,10123421,10133876,8,0,False,True
https://openalex.org/I74796645,"Birla Institute of Technology and Science, Pilani",2,4,17687,24280,294095,372211,3,0,False,True
https://openalex.org/I1308126019,National Oceanic and Atmospheric Administration,2,4,29947,31984,1504263,1675600,46,1,True,True
https://openalex.org/I1292875679,Commonwealth Scientific and Industrial Research Organisation,2,4,97675,121798,4114744,4708417,36,2,True,True
https://openalex.org/I1331384533,University of Hawaii System,1,4,56896,121116,2462796,4718601,11,0,False,True
https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,1,4,110442,160664,4160535,5886746,48,0,False,True
https://openalex.org/I46247651,University of Manitoba,3,4,101818,102346,2999612,3019083,3,0,False,True
https://openalex.org/I154099455,Shandong University,4,4,164209,164209,2968791,2968791,2,0,False,True
https://openalex.org/I1322918889,United States Department of Veterans Affairs,1,4,51200,87387,2075876,3845463,39,1,True,True
https://openalex.org/I27837315,University of Michigan,4,4,930184,930184,22569623,22569623,7,0,False,True
https://openalex.org/I4210137180,Institute of High Energy Physics,4,4,23660,23660,734727,734727,5,1,True,True
https://openalex.org/I14243506,Hong Kong Polytechnic University,4,4,125982,125982,3542601,3542601,0,0,False,False
https://openalex.org/I79576946,University of Pennsylvania,4,4,366682,366682,18528326,18528326,1,0,False,True
https://openalex.org/I200296433,Chinese Academy of Medical Sciences & Peking Union Medical College,4,4,149985,149985,2677512,2677512,3,0,False,True
https://openalex.org/I181231927,National University of Ireland,1,4,8608,146431,358363,4476979,9,0,False,True
https://openalex.org/I135310074,University of Wisconsin–Madison,4,4,333463,333463,14940204,14940204,3,1,True,True
https://openalex.org/I20231570,Peking University,3,4,302748,305434,7225117,7279959,14,0,False,True
https://openalex.org/I887064364,University of Amsterdam,4,4,200290,200290,8139053,8139053,5,0,False,True
https://openalex.org/I185103710,"University of California, Santa Cruz",4,4,64533,64533,3667477,3667477,1,1,True,True
https://openalex.org/I180670191,"University of California, San Francisco",4,4,270456,270456,15657584,15657584,4,1,True,True
https://openalex.org/I2799886695,Veterans Health Administration,1,3,25085,36187,1291438,1769587,33,2,True,True
https://openalex.org/I141596103,University of Lisbon,1,3,125804,151095,2807074,3482849,11,0,False,True
https://openalex.org/I1285764155,"Merck & Co., Inc., Rahway, NJ, USA (United States)",2,3,34005,35776,1680179,1759068,28,0,False,True
https://openalex.org/I1313323035,Russian Academy of Sciences,1,3,223872,241247,2556955,2788938,56,0,False,True
https://openalex.org/I117965899,University of Hawaiʻi at Mānoa,2,3,63972,64220,2248628,2255805,2,1,True,True
https://openalex.org/I76130692,Zhejiang University,2,3,302004,308066,6267713,6526692,14,0,False,True
https://openalex.org/I4210117453,Dana-Farber Cancer Institute,2,3,75385,84087,5591530,6077301,4,0,False,True
https://openalex.org/I4210110652,RIKEN,1,3,41189,50573,1277388,1700359,14,0,False,True
https://openalex.org/I4210138311,Lawrence Livermore National Security,1,3,2668,81511,29285,2711592,3,0,False,True
https://openalex.org/I1343052199,Kaiser Permanente,2,3,29923,30303,1308357,1322531,46,0,False,True
https://openalex.org/I1334095494,New York City Department of Health and Mental Hygiene,2,3,4368,5591,141157,177279,3,0,False,True
https://openalex.org/I154526488,Inserm,1,3,395854,443606,16355649,18049649,283,0,False,True
https://openalex.org/I1341412227,IBM (United States),1,3,60948,94488,2609552,4472764,28,0,False,True
https://openalex.org/I3149292468,Department of Atomic Energy,1,3,399,46173,4422,848001,11,1,True,True
https://openalex.org/I126520041,University of Science and Technology of China,2,3,168177,172532,4462092,4630886,7,1,True,True
https://openalex.org/I105036370,AstraZeneca (United Kingdom),1,3,18850,28691,853250,1182281,18,0,False,True
https://openalex.org/I52357470,The Ohio State University,3,3,336114,336114,10676923,10676923,7,1,True,True
https://openalex.org/I4210119109,Indiana University Bloomington,3,3,96369,96369,4243102,4243102,1,2,True,True
https://openalex.org/I148283060,Lawrence Berkeley National Laboratory,3,3,124728,124728,6789752,6789752,8,4,True,True
https://openalex.org/I150229711,University of Electronic Science and Technology of China,3,3,118463,118463,1778820,1778820,1,0,False,True
https://openalex.org/I9224756,Northeastern University,3,3,76683,76683,1125290,1125290,2,0,False,True
https://openalex.org/I149919469,California Polytechnic State University,3,3,17221,17221,341102,341102,0,1,True,False
https://openalex.org/I16835326,University of St Andrews,3,3,65077,65077,2162648,2162648,0,0,False,False
https://openalex.org/I137902535,North Carolina State University,3,3,164560,164560,4974778,4974778,10,1,True,True
https://openalex.org/I161318765,"University of California, Los Angeles",3,3,367708,367708,18516737,18516737,2,1,True,True
https://openalex.org/I4210099336,Menlo School,3,3,17759,17759,826853,826853,0,0,False,False
https://openalex.org/I140221134,Anhui Agricultural University,3,3,16518,16518,218986,218986,0,0,False,False
https://openalex.org/I78577930,Columbia University,3,3,355781,355781,17538235,17538235,3,0,False,True
https://openalex.org/I31683504,Beijing Forestry University,3,3,31005,31005,513130,513130,0,2,True,False
https://openalex.org/I58610484,Seattle University,3,3,44586,44586,1906984,1906984,0,0,False,False
https://openalex.org/I887968799,RWTH Aachen University,3,3,136566,136566,3617540,3617540,0,0,False,False
https://openalex.org/I889458895,University of Hong Kong,3,3,226963,226963,7950899,7950899,2,0,False,True
https://openalex.org/I84218800,"University of California, Davis",3,3,268738,268738,10937967,10937967,2,1,True,True
https://openalex.org/I150468666,Emory University,3,3,201288,201288,8301641,8301641,7,0,False,True
https://openalex.org/I51441396,Bauhaus-Universität Weimar,3,3,6090,6090,181774,181774,0,0,False,False
https://openalex.org/I87445476,Xi'an Jiaotong University,3,3,166808,166808,3162274,3162274,5,0,False,True
https://openalex.org/I223532165,University of Utah,3,3,198403,198403,7379696,7379696,2,1,True,True
https://openalex.org/I35440088,ETH Zurich,3,3,196255,196255,7913437,7913437,105,1,True,True
https://openalex.org/I47508984,Imperial College London,3,3,302984,302984,12751421,12751421,4,0,False,True
https://openalex.org/I102335020,Karlsruhe Institute of Technology,3,3,116418,116418,3050852,3050852,2,1,True,True
https://openalex.org/I56590836,Monash University,3,3,223436,223436,7220646,7220646,8,0,False,True
https://openalex.org/I4210137306,Stanford Medicine,3,3,33353,33353,1520902,1520902,4,1,True,True
https://openalex.org/I183067930,Shanghai Jiao Tong University,3,3,302512,302512,6090188,6090188,7,0,False,True
https://openalex.org/I92156820,University of Cincinnati Medical Center,3,3,43353,43353,1609834,1609834,0,0,False,False
https://openalex.org/I32971472,Yale University,3,3,348297,348297,16998236,16998236,4,0,False,True
https://openalex.org/I45129253,University College London,3,3,479803,479803,19517634,19517634,14,1,True,True
https://openalex.org/I4210113520,Brain (Germany),3,3,3739,3739,138012,138012,0,0,False,False
https://openalex.org/I3923682,Soochow University,2,2,100263,100263,2086801,2086801,0,0,False,False
https://openalex.org/I76569877,Southeast University,2,2,131098,131098,2343380,2343380,3,0,False,True
https://openalex.org/I1319063186,Langley Research Center,2,2,50192,50192,996845,996845,1,1,True,True
https://openalex.org/I129734738,All India Institute of Medical Sciences Raipur,2,2,12796,12796,64442,64442,0,0,False,False
https://openalex.org/I133960621,Roslin Institute,2,2,8954,8954,338706,338706,0,2,True,False
https://openalex.org/I204983213,Harbin Institute of Technology,2,2,185848,185848,3296626,3296626,3,0,False,True
https://openalex.org/I167383011,Henan University of Science and Technology,2,2,21963,21963,235950,235950,0,0,False,False
https://openalex.org/I139660479,Central South University,2,2,197882,197882,3401082,3401082,2,0,False,True
https://openalex.org/I121820613,Louisiana State University,2,2,111239,111239,3455811,3455811,1,1,True,True
https://openalex.org/I178232147,Guizhou University,2,2,40338,40338,354107,354107,0,0,False,False
https://openalex.org/I82880672,Beihang University,2,2,125337,125337,2057312,2057312,2,0,False,True
https://openalex.org/I142108993,Southwest University,2,2,61874,61874,951646,951646,1,0,False,True
https://openalex.org/I63135867,University of Cincinnati,2,2,118453,118453,3778211,3778211,0,1,True,False
https://openalex.org/I125749732,Western University,2,2,149221,149221,5083372,5083372,5,0,False,True
https://openalex.org/I39422238,University of Illinois Chicago,2,2,170738,170738,5607077,5607077,3,1,True,True
https://openalex.org/I39804081,Sorbonne Université,2,2,303112,303112,9487556,9487556,182,0,False,True
https://openalex.org/I219193219,Purdue University West Lafayette,2,2,240321,240321,7367315,7367315,3,1,True,True
https://openalex.org/I4210153776,Apple (United States),2,2,2474,2474,58247,58247,2,0,False,True
https://openalex.org/I192545095,United States Military Academy,2,2,17125,17125,708124,708124,0,1,True,False
https://openalex.org/I205401836,National Institute for Materials Science,2,2,49233,49233,1602139,1602139,2,0,False,True
https://openalex.org/I83519826,Nanjing Medical University,2,2,86344,86344,1366581,1366581,1,0,False,True
https://openalex.org/I90610280,South China University of Technology,2,2,127245,127245,2647344,2647344,4,0,False,True
https://openalex.org/I78978612,Yangzhou University,2,2,53518,53518,822017,822017,0,0,False,False
https://openalex.org/I881766915,Nanjing University,2,2,157782,157782,3777688,3777688,9,0,False,True
https://openalex.org/I25355098,Chang'an University,2,2,32144,32144,393042,393042,0,0,False,False
https://openalex.org/I1325481341,St. Joseph's Hospital and Medical Center,1,2,7109,16879,225848,565382,1,1,True,True
https://openalex.org/I70931966,Université de Montréal,2,2,161554,161554,5448277,5448277,3,0,False,True
https://openalex.org/I87216513,Michigan State University,1,2,215782,220619,7817998,7978928,6,0,False,True
https://openalex.org/I37796252,Beijing University of Technology,1,2,64233,66919,853588,908430,1,0,False,True
https://openalex.org/I1281735042,Natural Resources Canada,1,2,52467,65034,541800,1033489,3,1,True,True
https://openalex.org/I1334627681,Jet Propulsion Laboratory,2,2,68038,68038,2241845,2241845,1,2,True,True
https://openalex.org/I4210095722,Rambus (United States),1,2,368,623,7759,13602,1,0,False,True
https://openalex.org/I204730241,Université Paris Cité,1,2,306611,309248,9711888,9744412,169,0,False,True
https://openalex.org/I84653119,Academia Sinica,1,2,33391,38782,683607,932477,32,0,False,True
https://openalex.org/I2802466933,Cambridge University Hospitals NHS Foundation Trust,1,2,12539,46551,397715,2230862,8,0,False,True
https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,1,2,35988,42050,489612,748591,1,0,False,True
https://openalex.org/I107656453,South Australia Pathology,1,2,9305,13506,345074,555602,1,0,False,True
https://openalex.org/I890469752,Ministry of Industry and Information Technology,1,2,14160,127511,198437,2078608,6,0,False,True
https://openalex.org/I1325899441,University Health Network,1,2,56002,85424,2208410,3402984,14,0,False,True
https://openalex.org/I7923278,Shell (Netherlands),1,2,16053,21056,433753,629368,10,0,False,True
https://openalex.org/I40347166,University of Chicago,1,2,263673,366631,13481166,17381425,8,0,False,True
https://openalex.org/I166416128,DEVCOM Army Research Laboratory,1,2,24547,26014,614046,649423,1,1,True,True
https://openalex.org/I4800084,Southwest Jiaotong University,2,2,66431,66431,847451,847451,2,0,False,True
https://openalex.org/I4210114115,IBM Research - Thomas J. Watson Research Center,1,2,25473,33540,1432306,1863212,11,1,True,True
https://openalex.org/I4210133362,Institut National de Physique Nucléaire et de Physique des Particules,1,2,22928,25378,1029134,1188345,17,1,True,True
https://openalex.org/I4210114327,Auckland District Health Board,1,2,2518,4450,59108,143016,2,0,False,True
https://openalex.org/I4210119653,Institute of Urban Environment,1,2,7324,11679,260946,429740,1,1,True,True
https://openalex.org/I135428043,Cisco Systems (United States),1,2,3141,4703,81824,131775,8,0,False,True
https://openalex.org/I4210127875,Nvidia (United States),1,2,3117,4878,104278,197692,2,0,False,True
https://openalex.org/I2800403580,University of Minnesota System,1,2,36436,355229,977428,15120684,16,0,False,True
https://openalex.org/I4210088414,CancerCare Manitoba,1,2,3580,4108,110198,129669,1,0,False,True
https://openalex.org/I162868743,Tianjin University,2,2,141939,141939,2702973,2702973,4,0,False,True
https://openalex.org/I194450716,Jilin University,2,2,151339,151339,2742608,2742608,6,0,False,True
https://openalex.org/I16391192,Tel Aviv University,2,2,186277,186277,6208466,6208466,0,0,False,False
https://openalex.org/I16609230,Hunan University,2,2,80552,80552,1888266,1888266,2,0,False,True
https://openalex.org/I4210101034,Birla Institute of Technology and Science - Hyderabad Campus,2,2,6593,6593,78116,78116,0,1,True,False
https://openalex.org/I27577105,University College Cork,2,2,49985,49985,1512834,1512834,3,1,True,True
https://openalex.org/I4210124175,Center for Astrophysics Harvard & Smithsonian,1,2,39842,42687,1571193,1642916,2,2,True,True
https://openalex.org/I200719446,Vanderbilt University,2,2,156375,156375,6799087,6799087,1,0,False,True
https://openalex.org/I93393672,Western University of Health Sciences,2,2,9196,9196,193402,193402,0,0,False,False
https://openalex.org/I119454577,Nanjing Agricultural University,2,2,52518,52518,1183198,1183198,1,0,False,True
https://openalex.org/I177725633,Chinese University of Hong Kong,2,2,151433,151433,5046603,5046603,3,0,False,True
https://openalex.org/I16733864,National Taiwan University,2,2,151328,151328,3978828,3978828,0,0,False,False
https://openalex.org/I1343180700,Intel (United States),2,2,31656,31656,1035171,1035171,10,0,False,True
https://openalex.org/I4387153466,Weill Cornell Medicine,2,2,27274,27274,538041,538041,0,1,True,False
https://openalex.org/I4210165038,University of Chinese Academy of Sciences,2,2,288373,288373,7037534,7037534,3,1,True,True
https://openalex.org/I283854653,Machine Intelligence Research Institute,2,2,158,158,10378,10378,0,0,False,False
https://openalex.org/I55538621,China Jiliang University,2,2,17905,17905,225110,225110,0,0,False,False
https://openalex.org/I40963666,Central China Normal University,2,2,36107,36107,651234,651234,0,0,False,False
https://openalex.org/I530967,Toronto Metropolitan University,2,2,47497,47497,704340,704340,0,0,False,False
https://openalex.org/I4210126298,Duke Medical Center,2,2,102738,102738,5575682,5575682,2,1,True,True
https://openalex.org/I1316535847,Beth Israel Deaconess Medical Center,2,2,71056,71056,3855609,3855609,2,0,False,True
https://openalex.org/I114277686,James S. McDonnell Foundation,2,2,3329,3329,103579,103579,0,0,False,False
https://openalex.org/I4210101778,Samsung (United States),2,2,5211,5211,123603,123603,1,1,True,True
https://openalex.org/I79510175,Cardiff University,2,2,106928,106928,3854982,3854982,1,0,False,True
https://openalex.org/I192454743,Sandia National Laboratories California,2,2,37463,37463,1143320,1143320,0,4,True,False
https://openalex.org/I4210125099,Mayo Clinic in Arizona,2,2,94397,94397,3320790,3320790,2,1,True,True
https://openalex.org/I1283103587,AT&T (United States),2,2,35713,35713,2158632,2158632,4,0,False,True
https://openalex.org/I7877124,Charité - Universitätsmedizin Berlin,2,2,131795,131795,4625953,4625953,6,0,False,True
https://openalex.org/I1316064682,LinkedIn (United States),2,2,995,995,26384,26384,0,1,True,False
https://openalex.org/I116953780,Tongji University,2,2,152402,152402,2664180,2664180,5,0,False,True
https://openalex.org/I4387152517,Instituto Superior Técnico,2,2,25291,25291,675775,675775,1,1,True,True
https://openalex.org/I191208505,Xiamen University,2,2,95336,95336,2029995,2029995,3,0,False,True
https://openalex.org/I66867065,East China Normal University,2,2,67976,67976,1315748,1315748,2,0,False,True
https://openalex.org/I154130895,University of Auckland,2,2,119625,119625,4129035,4129035,5,0,False,True
https://openalex.org/I135140700,University of Bonn,2,2,131031,131031,4228670,4228670,6,0,False,True
https://openalex.org/I1314696892,Fermi National Accelerator Laboratory,2,2,33902,33902,1333929,1333929,1,4,True,True
https://openalex.org/I2946016260,Uber AI (United States),2,2,552,552,16931,16931,0,0,False,False
https://openalex.org/I2801935854,SLAC National Accelerator Laboratory,2,2,27933,27933,1384778,1384778,4,4,True,True
https://openalex.org/I4210123804,International Energy Research Centre,2,2,314,314,5581,5581,0,0,False,False
https://openalex.org/I1335321130,Children's Hospital of Philadelphia,2,2,65367,65367,2450081,2450081,1,0,False,True
https://openalex.org/I4210150756,AstraZeneca (United States),2,2,9841,9841,329031,329031,0,1,True,False
https://openalex.org/I152269853,Qilu University of Technology,2,2,19864,19864,277811,277811,0,0,False,False
https://openalex.org/I204250578,"University of California, Irvine",2,2,170530,170530,7229729,7229729,2,1,True,True
https://openalex.org/I2801876189,Deutsches Elektronen-Synchrotron DESY,2,2,19686,19686,625842,625842,4,1,True,True
https://openalex.org/I159176309,Universität Hamburg,2,2,180689,180689,5134979,5134979,5,0,False,True
https://openalex.org/I19880235,Lomonosov Moscow State University,2,2,166467,166467,2479415,2479415,0,0,False,False
https://openalex.org/I110166357,University of Delhi,2,2,67077,67077,1061628,1061628,3,0,False,True
https://openalex.org/I859038795,Virginia Tech,2,2,149854,149854,4297927,4297927,4,0,False,True
https://openalex.org/I2800555584,Peter MacCallum Cancer Centre,2,2,20052,20052,910240,910240,0,0,False,False
https://openalex.org/I1297363086,St. Michael's Hospital,2,2,31072,31072,1450493,1450493,0,1,True,False
https://openalex.org/I2251713219,NTT (Japan),2,2,34432,34432,556374,556374,3,0,False,True
https://openalex.org/I1282311441,Lawrence Livermore National Laboratory,2,2,78843,78843,2682307,2682307,2,4,True,True
https://openalex.org/I181547552,Baylor College of Medicine,2,2,150134,150134,6806473,6806473,2,1,True,True
https://openalex.org/I1282927834,Cedars-Sinai Medical Center,2,2,46340,46340,1961170,1961170,2,0,False,True
https://openalex.org/I170897317,Duke University,2,2,231033,231033,10514317,10514317,4,0,False,True
https://openalex.org/I174458059,National Technical University of Athens,2,2,51601,51601,1180604,1180604,0,0,False,False
https://openalex.org/I202697423,University of Zurich,2,2,168474,168474,6606330,6606330,5,0,False,True
https://openalex.org/I1316902750,Cleveland Clinic,2,2,129694,129694,4731197,4731197,2,0,False,True
https://openalex.org/I63739035,All India Institute of Medical Sciences,2,2,69584,69584,1023913,1023913,1,0,False,True
https://openalex.org/I4400600948,Microsoft Research New England (United States),2,2,813,813,32848,32848,0,1,True,False
https://openalex.org/I4210113297,Google (United Kingdom),2,2,712,712,70679,70679,0,2,True,False
https://openalex.org/I4210156625,Institut Alfred Fournier,2,2,1466,1466,30045,30045,0,0,False,False
https://openalex.org/I51556381,University of Virginia,2,2,179891,179891,6656210,6656210,1,0,False,True
https://openalex.org/I162827531,Indian Institute of Technology Bombay,2,2,55496,55496,1038385,1038385,2,0,False,True
https://openalex.org/I55769427,Indiana University – Purdue University Indianapolis,2,2,126799,126799,4362883,4362883,0,3,True,False
https://openalex.org/I4210156212,Mentor Technologies,2,2,1254,1254,16137,16137,0,0,False,False
https://openalex.org/I153473198,North China Electric Power University,2,2,72986,72986,804790,804790,2,0,False,True
https://openalex.org/I67348948,Bayer (Germany),2,2,27159,27159,669303,669303,20,0,False,True
https://openalex.org/I155781252,University of South Carolina,2,2,90834,90834,2994355,2994355,0,1,True,False
https://openalex.org/I4210129794,Materials Science & Engineering,2,2,24123,24123,593673,593673,0,3,True,False
https://openalex.org/I142637625,Okinawa Institute of Science and Technology Graduate University,2,2,7488,7488,171741,171741,0,0,False,False
https://openalex.org/I36234482,University of Bristol,2,2,178120,178120,7102381,7102381,5,0,False,True
https://openalex.org/I17301866,University of Alabama,2,2,68688,68688,1995001,1995001,0,1,True,False
https://openalex.org/I25254941,Beijing Normal University,2,2,94558,94558,1903551,1903551,2,0,False,True
https://openalex.org/I51296178,China Center of Advanced Science and Technology,2,2,6746,6746,118156,118156,0,2,True,False
https://openalex.org/I177933477,Second Military Medical University,2,2,45357,45357,886961,886961,1,0,False,True
https://openalex.org/I59553526,Stony Brook University,2,2,111987,111987,4596437,4596437,1,1,True,True
https://openalex.org/I36672615,Courant Institute of Mathematical Sciences,2,2,14534,14534,786775,786775,0,1,True,False
https://openalex.org/I17145004,Northwestern Polytechnical University,2,2,113596,113596,1659332,1659332,1,0,False,True
https://openalex.org/I2800015558,Phillips Exeter Academy,2,2,5831,5831,75808,75808,0,0,False,False
https://openalex.org/I25974101,University of Würzburg,2,2,92458,92458,3341262,3341262,3,0,False,True
https://openalex.org/I4210155268,Salesforce (United States),2,2,842,842,27315,27315,0,0,False,False
https://openalex.org/I2799548008,D. E. Shaw Research,2,2,645,645,75593,75593,0,0,False,False
https://openalex.org/I58200834,Southern Medical University,2,2,69109,69109,1038786,1038786,0,0,False,False
https://openalex.org/I91045830,Texas A&M University,2,2,215074,215074,7148703,7148703,4,1,True,True
https://openalex.org/I118347636,Australian National University,2,2,164301,164301,6030063,6030063,6,0,False,True
https://openalex.org/I183935753,King's College London,2,2,207871,207871,7447582,7447582,1,1,True,True
https://openalex.org/I4654613,University of Warsaw,2,2,89417,89417,1576496,1576496,0,0,False,False
https://openalex.org/I142974352,National Sun Yat-sen University,2,2,35614,35614,713046,713046,0,0,False,False
https://openalex.org/I123387679,Uppsala University,2,2,159798,159798,6070620,6070620,2,0,False,True
https://openalex.org/I28407311,University of Manchester,2,2,268669,268669,9392848,9392848,5,0,False,True
https://openalex.org/I130701444,Georgia Institute of Technology,2,2,177611,177611,6527962,6527962,5,1,True,True
https://openalex.org/I204465549,Washington University in St. Louis,1,1,220342,220342,11403281,11403281,3,0,False,True
https://openalex.org/I79731167,Hainan Medical University,1,1,9671,9671,82114,82114,0,0,False,False
https://openalex.org/I4210108865,Zhejiang Institute of Communications,1,1,1101,1101,3887,3887,0,0,False,False
https://openalex.org/I4210156189,Shanghai Dianji University,1,1,4572,4572,21471,21471,0,0,False,False
https://openalex.org/I4210137199,Aerospace Information Research Institute,1,1,10996,10996,108259,108259,0,1,True,False
https://openalex.org/I31847773,Zhejiang Ocean University,1,1,15519,15519,199623,199623,0,0,False,False
https://openalex.org/I78715868,University of Arkansas at Fayetteville,1,1,48157,48157,1246868,1246868,0,1,True,False
https://openalex.org/I4210107849,Institute of Economic System and Management,1,1,43,43,834,834,0,1,True,False
https://openalex.org/I888729015,University of Colorado Colorado Springs,1,1,13075,13075,319191,319191,0,1,True,False
https://openalex.org/I4210099505,BioNano Genomics (United States),1,1,292,292,17836,17836,0,0,False,False
https://openalex.org/I55022517,Heilongjiang University,1,1,16504,16504,235766,235766,0,0,False,False
https://openalex.org/I200207707,Homi Bhabha National Institute,1,1,17370,17370,161743,161743,1,0,False,True
https://openalex.org/I4210159340,The Synergetic Innovation Center for Advanced Materials,1,1,6062,6062,258979,258979,0,4,True,False
https://openalex.org/I108160477,Hebei Agricultural University,1,1,15423,15423,165733,165733,0,0,False,False
https://openalex.org/I146563203,University of International Business and Economics,1,1,8170,8170,128258,128258,0,0,False,False
https://openalex.org/I2799810450,Sheba Medical Center,1,1,35836,35836,1167099,1167099,0,0,False,False
https://openalex.org/I75381157,Wilfrid Laurier University,1,1,21374,21374,514549,514549,0,0,False,False
https://openalex.org/I4210136596,First Affiliated Hospital of Anhui Medical University,1,1,15632,15632,200354,200354,0,0,False,False
https://openalex.org/I14992734,Hunan University of Traditional Chinese Medicine,1,1,6323,6323,61133,61133,0,0,False,False
